-153110.0,-453301.9,-540256.06,485070.84,620063.4,639759.25
-127842.71,-327664.94,-397912.25,348232.34,433582.97,501852.9
-167600.56,-382865.44,-463861.88,403557.12,516466.1,603912.9
14145.636,-2653.616,-13803.81,12320.846,6879.0107,-9988.464
-234292.7,-469889.4,-500199.97,421565.03,484592.56,820751.7
-291809.34,-917279.2,-1062776.5,985618.1,1350332.2,1180801.0
45118.688,61384.535,157119.17,-88764.695,-132957.89,-164110.97
72715.46,141845.81,77674.7,-83320.47,-145351.8,-193282.42
119344.34,-51299.05,-139242.67,135622.69,138687.52,-93893.49
97589.45,-59067.95,-151362.44,136300.5,135713.3,-44360.28
-174878.69,-587609.25,-691709.5,635280.1,833542.94,770041.4
25426.955,37434.51,92818.87,-52368.13,-81525.27,-95640.1
56410.57,78296.32,187514.44,-107690.445,-160072.05,-201768.81
17619.713,31833.191,22157.846,-21427.363,-38568.336,-45606.91
83702.53,114320.51,269965.22,-155124.44,-230094.33,-294207.84
35159.645,63571.145,27768.598,-33958.73,-58434.78,-88085.58
-130422.875,-251097.5,-283495.3,237605.73,282555.0,443857.47
80315.43,-56668.195,-122022.164,117216.19,119015.89,-37432.285
144866.78,-43632.285,-144850.1,142369.05,144957.0,-134831.55
73716.336,101020.266,232455.33,-134495.86,-199510.05,-257134.31
23966.97,36250.45,99121.11,-54894.26,-82208.766,-97089.836
31603.55,43470.08,122288.65,-67465.38,-99433.56,-121950.46
-211894.64,-402287.62,-431723.84,359672.28,414545.38,721413.44
-123353.9,-249025.94,-305194.53,261072.69,333687.28,416730.8
49909.152,-38728.363,-90239.18,80204.61,75501.305,-8619.123
71375.01,100640.89,222218.39,-130595.02,-195791.22,-247602.45
10928.196,-10127.323,-23655.844,20184.912,15810.304,3270.5925
-87022.15,-204488.8,-255449.84,220224.81,275344.3,326033.78
-219121.94,-765200.75,-903460.1,832908.3,1113723.4,974488.9
-273326.25,-1077338.6,-1259108.9,1188700.4,1643174.5,1263424.1
93447.34,185179.02,94842.9,-106479.98,-187478.39,-246179.52
25889.275,36532.203,99195.0,-55023.402,-81689.805,-100065.42
-198254.06,-390142.16,-424323.25,354829.72,408068.7,690479.9
112611.76,221834.14,118623.695,-130076.484,-231034.48,-296333.38
97600.945,-50353.13,-124917.34,121018.89,122686.87,-66428.914
82667.86,159935.64,82402.14,-92638.44,-164011.5,-214219.3
-247997.66,-1164462.0,-1367973.5,1302949.4,1812197.8,1283373.1
60743.32,113658.85,47113.97,-60022.75,-105116.17,-151670.11
-103544.625,-256694.9,-286378.12,239571.1,253148.89,434094.8
89503.79,118132.58,265549.0,-151073.69,-218312.77,-308565.6
81438.84,110627.94,251764.83,-145782.27,-215688.03,-281656.22
50592.35,70576.055,173341.03,-99145.99,-147413.58,-183300.6
103436.52,202207.34,103624.87,-116338.64,-205232.44,-270348.62
134386.38,-18833.236,-124976.33,109045.164,88619.516,-120302.82
164705.17,-15980.847,-119573.586,119489.695,112946.914,-185825.33
50633.42,95053.305,52346.285,-57008.54,-101373.445,-129743.56
138173.36,258126.67,146460.25,-157179.14,-283170.75,-353602.88
19575.31,26588.79,52142.688,-32072.941,-55386.836,-59967.24
-135210.19,-258362.44,-290977.34,244460.1,292923.53,455959.7
-117660.836,-287865.44,-352168.66,304645.8,372419.94,456007.56
97281.48,190054.3,96524.65,-109200.34,-193231.53,-253154.17
87627.22,161803.6,74779.78,-91345.43,-163756.28,-215774.52
136938.52,261211.7,158028.89,-161720.02,-289472.0,-360889.25
-101711.32,-196753.0,-227033.81,190541.84,228679.48,346480.6
88810.44,120225.47,267715.22,-155174.1,-228472.95,-305171.22
-171865.42,-636431.25,-752321.44,694958.25,913421.2,805794.6
-200253.55,-590109.7,-705952.06,634473.56,824962.2,824566.75
12286.64,-21982.629,-40101.95,34874.133,31025.668,15321.488
110395.125,-48931.875,-132025.08,128348.695,131509.9,-84998.32
-239214.88,-467938.47,-497452.97,417610.7,481406.78,825688.7
139555.2,262651.16,139661.0,-156000.94,-280519.44,-354490.5
-207425.1,-398529.12,-432007.78,361528.94,422044.28,707351.5
131093.0,-60191.312,-155827.81,152391.1,157685.8,-100940.85
65813.21,-59072.96,-126945.69,114926.98,115733.484,-8547.688
104822.82,204467.61,109702.56,-120509.18,-214262.81,-273909.7
-249237.97,-498834.12,-525152.5,444266.78,511367.9,868984.9
134029.23,241348.34,165647.89,-163690.2,-292270.62,-342251.62
-68042.56,-130868.65,-155539.81,131006.375,159877.88,229666.5
87432.805,159955.77,68469.11,-88398.97,-159222.62,-211296.8
32692.967,45624.117,127781.24,-70470.74,-105508.25,-126539.96
-208834.47,-405972.25,-439713.47,368803.62,430596.12,716453.2
95666.945,190066.64,110430.54,-115275.836,-203587.73,-257024.86
-161139.67,-670555.94,-791601.94,738701.4,975128.3,812437.75
57033.89,103761.125,47432.504,-58134.453,-103728.875,-139676.27
-236158.28,-1083993.0,-1236557.0,1180824.1,1626571.4,1210073.4
59439.996,81430.45,205636.02,-117014.74,-174663.56,-214643.03
-162849.28,-382749.34,-452773.12,396095.8,501716.8,597606.8
-183669.1,-867351.7,-1017488.44,962899.0,1311014.1,978645.44
-214316.9,-637645.4,-744936.9,676296.56,890386.56,873691.94
108882.22,204029.5,102850.85,-118725.016,-213157.92,-273483.28
-232713.98,-451988.28,-482719.25,404065.5,464698.62,801905.94
-152261.9,-407856.2,-488310.38,434624.22,556878.44,598021.1
-160229.14,-303870.53,-336742.5,281751.5,332429.62,541286.9
77605.6,-71768.74,-153194.23,138273.97,141088.36,-8245.889
-61047.15,-118098.57,-141304.78,119943.49,149885.89,203869.17
-266732.72,-543109.0,-570461.1,487927.44,577442.7,924961.4
64360.387,-75154.02,-148235.34,134447.66,140440.11,8866.26
54960.258,-54177.71,-106914.33,101340.59,104758.836,-8087.855
-199176.11,-386402.1,-421973.44,351935.44,407822.7,686831.3
110864.9,209911.58,108574.33,-123194.01,-221168.23,-281229.75
-228164.89,-1128526.6,-1315221.9,1261528.6,1766900.2,1211212.8
-230895.75,-460752.2,-489936.22,413313.38,476793.53,804824.3
42154.832,-70290.48,-125015.98,113498.75,119443.3,29206.553
