0,0.94,0.79,0.96,1.0,0.96,0.94,0.99,1.0
1,0.95,0.8,0.96,1.0,0.96,0.94,0.99,1.0
2,0.94,0.79,0.96,1.0,0.96,0.95,0.99,1.0
3,0.93,0.79,0.96,1.0,0.95,0.94,0.99,1.0
4,0.91,0.77,0.95,1.0,0.94,0.93,0.99,1.0
5,0.91,0.77,0.95,1.0,0.93,0.94,0.98,1.0
6,0.91,0.77,0.94,1.0,0.94,0.93,0.98,1.0
7,0.91,0.77,0.94,1.0,0.92,0.93,0.98,1.0
8,0.89,0.75,0.93,1.0,0.92,0.92,0.97,1.0
9,0.9,0.77,0.93,1.0,0.92,0.93,0.96,1.0
10,0.88,0.77,0.93,1.0,0.92,0.94,0.96,1.0
11,0.86,0.75,0.92,1.0,0.9,0.93,0.97,1.0
12,0.84,0.74,0.9,1.0,0.9,0.91,0.95,1.0
13,0.82,0.69,0.9,1.0,0.89,0.9,0.94,1.0
14,0.79,0.7,0.88,1.0,0.88,0.89,0.94,0.99
15,0.78,0.7,0.88,1.0,0.86,0.9,0.93,1.0
16,0.78,0.7,0.88,1.0,0.86,0.91,0.93,1.0
17,0.78,0.75,0.88,1.0,0.87,0.92,0.93,1.0
18,0.8,0.77,0.89,1.0,0.87,0.92,0.94,1.0
19,0.82,0.82,0.9,1.0,0.88,0.94,0.94,1.0
20,0.83,0.84,0.91,1.0,0.88,0.94,0.95,1.0
21,0.84,0.82,0.91,1.0,0.89,0.94,0.94,1.0
22,0.86,0.82,0.91,1.0,0.89,0.94,0.94,1.0
23,0.86,0.82,0.91,1.0,0.89,0.95,0.95,1.0
24,0.87,0.82,0.92,1.0,0.89,0.94,0.95,1.0
25,0.87,0.8,0.91,1.0,0.89,0.94,0.95,1.0
26,0.87,0.79,0.91,1.0,0.89,0.94,0.95,1.0
27,0.87,0.77,0.91,1.0,0.89,0.93,0.95,1.0
28,0.86,0.75,0.9,1.0,0.88,0.92,0.94,1.0
29,0.87,0.74,0.9,1.0,0.89,0.93,0.94,1.0
30,0.87,0.75,0.9,1.0,0.88,0.91,0.95,1.0
31,0.87,0.77,0.92,1.0,0.89,0.94,0.95,1.0
32,0.89,0.79,0.92,1.0,0.89,0.94,0.95,1.0
33,0.87,0.75,0.91,1.0,0.89,0.93,0.95,1.0
34,0.86,0.74,0.9,1.0,0.89,0.91,0.94,1.0
35,0.83,0.74,0.89,1.0,0.88,0.91,0.93,1.0
36,0.83,0.7,0.89,1.0,0.87,0.9,0.94,1.0
37,0.83,0.74,0.9,1.0,0.89,0.91,0.94,1.0
38,0.83,0.7,0.89,1.0,0.88,0.89,0.93,1.0
39,0.83,0.7,0.88,0.99,0.85,0.89,0.93,1.0
40,0.83,0.69,0.88,0.99,0.86,0.89,0.92,0.99
41,0.85,0.69,0.89,0.99,0.87,0.89,0.94,0.99
42,0.87,0.7,0.89,0.99,0.87,0.9,0.94,1.0
43,0.86,0.69,0.89,0.99,0.87,0.89,0.94,0.99
44,0.86,0.66,0.88,0.99,0.86,0.88,0.94,0.99
45,0.84,0.66,0.87,0.99,0.86,0.87,0.93,0.99
46,0.83,0.64,0.88,0.99,0.86,0.87,0.93,0.99
47,0.83,0.69,0.88,0.99,0.88,0.89,0.94,0.99
48,0.85,0.72,0.9,0.99,0.89,0.9,0.95,1.0
49,0.86,0.75,0.91,0.99,0.89,0.93,0.96,1.0
50,0.86,0.77,0.91,1.0,0.9,0.93,0.96,1.0
51,0.87,0.8,0.92,1.0,0.92,0.95,0.97,1.0
52,0.86,0.84,0.92,1.0,0.93,0.96,0.97,1.0
53,0.83,0.84,0.92,1.0,0.92,0.97,0.97,1.0
54,0.84,0.84,0.93,1.0,0.93,0.98,0.95,1.0
55,0.87,0.85,0.95,1.0,0.96,0.97,0.94,1.0
56,0.92,0.85,0.97,1.0,0.97,0.99,0.94,1.0
57,0.95,0.9,0.99,1.0,0.98,1.0,0.95,1.0
58,0.96,0.89,1.0,1.0,1.0,1.0,0.95,1.0
59,0.94,0.84,0.96,0.99,0.97,0.97,0.89,0.99
60,0.87,0.74,0.85,0.97,0.9,0.88,0.77,0.97
61,0.77,0.64,0.72,0.93,0.8,0.76,0.63,0.94
62,0.67,0.56,0.59,0.89,0.69,0.65,0.52,0.9
63,0.57,0.48,0.48,0.83,0.59,0.56,0.42,0.86
64,0.49,0.44,0.4,0.78,0.51,0.48,0.36,0.81
65,0.43,0.41,0.35,0.72,0.44,0.41,0.3,0.77
66,0.37,0.36,0.3,0.66,0.38,0.37,0.27,0.73
67,0.31,0.33,0.25,0.61,0.32,0.33,0.23,0.69
68,0.25,0.26,0.21,0.55,0.28,0.29,0.2,0.65
69,0.21,0.26,0.18,0.5,0.24,0.27,0.17,0.61
70,0.19,0.26,0.17,0.46,0.22,0.26,0.16,0.57
71,0.17,0.26,0.16,0.42,0.21,0.26,0.15,0.54
72,0.15,0.23,0.14,0.38,0.19,0.23,0.13,0.51
73,0.13,0.23,0.12,0.34,0.16,0.22,0.12,0.48
74,0.11,0.21,0.12,0.32,0.14,0.21,0.11,0.45
75,0.12,0.25,0.12,0.29,0.15,0.22,0.11,0.42
76,0.13,0.28,0.12,0.26,0.15,0.22,0.11,0.4
77,0.14,0.3,0.12,0.24,0.14,0.22,0.1,0.38
78,0.13,0.3,0.12,0.22,0.14,0.22,0.1,0.36
79,0.12,0.3,0.12,0.2,0.13,0.21,0.09,0.34
80,0.11,0.28,0.11,0.19,0.12,0.21,0.08,0.32
81,0.09,0.26,0.09,0.17,0.11,0.19,0.07,0.3
82,0.08,0.23,0.08,0.16,0.08,0.17,0.06,0.28
83,0.08,0.21,0.07,0.14,0.08,0.17,0.06,0.27
84,0.08,0.23,0.07,0.13,0.07,0.17,0.06,0.25
85,0.08,0.21,0.06,0.12,0.08,0.17,0.06,0.24
86,0.12,0.2,0.08,0.12,0.08,0.17,0.07,0.23
87,0.13,0.25,0.08,0.11,0.09,0.18,0.07,0.22
88,0.15,0.26,0.09,0.1,0.11,0.18,0.07,0.2
89,0.17,0.28,0.1,0.1,0.1,0.19,0.08,0.2
90,0.18,0.28,0.11,0.09,0.13,0.19,0.08,0.19
91,0.18,0.3,0.12,0.09,0.13,0.19,0.09,0.18
92,0.18,0.28,0.12,0.08,0.13,0.19,0.09,0.17
93,0.17,0.26,0.12,0.08,0.13,0.18,0.08,0.16
94,0.17,0.26,0.12,0.07,0.13,0.18,0.08,0.15
95,0.16,0.26,0.11,0.07,0.13,0.17,0.08,0.15
96,0.15,0.23,0.11,0.06,0.12,0.17,0.08,0.14
97,0.12,0.2,0.09,0.06,0.11,0.15,0.07,0.13
98,0.11,0.16,0.07,0.05,0.1,0.14,0.06,0.12
99,0.11,0.2,0.08,0.05,0.1,0.15,0.06,0.12
100,0.13,0.21,0.09,0.05,0.11,0.16,0.07,0.11
101,0.11,0.21,0.08,0.05,0.1,0.15,0.06,0.11
102,0.11,0.2,0.07,0.05,0.09,0.14,0.06,0.1
103,0.11,0.2,0.08,0.05,0.08,0.13,0.06,0.1
104,0.11,0.18,0.07,0.04,0.08,0.14,0.06,0.09
105,0.11,0.2,0.06,0.04,0.07,0.13,0.05,0.09
106,0.09,0.18,0.06,0.04,0.06,0.13,0.05,0.08
107,0.1,0.18,0.06,0.04,0.07,0.12,0.04,0.08
108,0.11,0.18,0.06,0.04,0.07,0.12,0.04,0.08
109,0.12,0.18,0.06,0.04,0.07,0.11,0.04,0.07
110,0.12,0.16,0.06,0.03,0.06,0.11,0.04,0.07
111,0.11,0.16,0.06,0.03,0.07,0.12,0.04,0.07
112,0.09,0.18,0.06,0.03,0.06,0.12,0.04,0.06
113,0.1,0.16,0.06,0.03,0.07,0.11,0.05,0.06
114,0.09,0.2,0.06,0.03,0.08,0.11,0.05,0.06
115,0.09,0.18,0.06,0.02,0.07,0.12,0.05,0.05
116,0.1,0.21,0.06,0.02,0.07,0.12,0.05,0.05
117,0.1,0.2,0.06,0.02,0.07,0.11,0.04,0.05
118,0.09,0.18,0.06,0.02,0.06,0.11,0.04,0.05
119,0.12,0.18,0.06,0.02,0.05,0.12,0.04,0.04
120,0.12,0.2,0.07,0.02,0.07,0.12,0.04,0.04
121,0.13,0.18,0.07,0.02,0.07,0.12,0.05,0.04
122,0.14,0.2,0.08,0.02,0.08,0.11,0.05,0.04
123,0.15,0.23,0.09,0.02,0.1,0.13,0.07,0.04
124,0.17,0.26,0.1,0.01,0.11,0.15,0.08,0.04
125,0.17,0.3,0.11,0.01,0.11,0.16,0.08,0.03
126,0.18,0.3,0.12,0.01,0.12,0.17,0.08,0.03
127,0.2,0.3,0.12,0.01,0.13,0.17,0.08,0.03
128,0.18,0.3,0.12,0.01,0.13,0.17,0.08,0.03
129,0.18,0.3,0.12,0.01,0.12,0.17,0.08,0.02
130,0.18,0.3,0.12,0.01,0.13,0.16,0.08,0.02
131,0.19,0.26,0.12,0.01,0.11,0.15,0.07,0.02
132,0.2,0.26,0.12,0.01,0.11,0.14,0.08,0.02
133,0.18,0.26,0.12,0.01,0.1,0.14,0.07,0.02
134,0.18,0.21,0.11,0.01,0.1,0.12,0.06,0.02
135,0.16,0.2,0.1,0.0,0.08,0.11,0.05,0.02
136,0.12,0.16,0.08,0.0,0.07,0.09,0.04,0.01
137,0.11,0.16,0.07,0.0,0.06,0.09,0.04,0.01
138,0.08,0.1,0.05,0.0,0.04,0.06,0.03,0.01
139,0.06,0.08,0.04,0.0,0.02,0.06,0.01,0.01
140,0.04,0.03,0.03,0.0,0.02,0.04,0.0,0.01
141,0.02,0.03,0.02,0.0,0.01,0.04,0.0,0.01
142,0.03,0.05,0.01,0.0,0.01,0.03,0.0,0.01
143,0.05,0.05,0.02,0.0,0.01,0.04,0.01,0.01
144,0.07,0.1,0.03,0.0,0.03,0.05,0.02,0.01
145,0.08,0.1,0.04,0.0,0.03,0.05,0.02,0.01
146,0.07,0.1,0.03,0.0,0.02,0.05,0.02,0.01
147,0.07,0.08,0.03,0.0,0.02,0.05,0.01,0.0
148,0.05,0.08,0.03,0.0,0.01,0.04,0.01,0.0
149,0.06,0.07,0.02,0.0,0.02,0.04,0.02,0.0
150,0.02,0.03,0.01,0.0,0.01,0.02,0.01,0.0
151,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0
153,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0
154,0.0,0.03,0.0,0.0,0.01,0.01,0.0,0.0
155,0.02,0.07,0.01,0.0,0.01,0.02,0.01,0.0
156,0.03,0.11,0.03,0.0,0.02,0.04,0.02,0.0
157,0.05,0.13,0.04,0.0,0.04,0.07,0.03,0.0
158,0.06,0.16,0.06,0.0,0.06,0.07,0.06,0.0
159,0.08,0.16,0.09,0.01,0.07,0.09,0.08,0.01
160,0.12,0.2,0.12,0.02,0.1,0.11,0.12,0.01
161,0.15,0.23,0.17,0.03,0.13,0.17,0.16,0.02
162,0.2,0.28,0.22,0.05,0.17,0.2,0.2,0.03
163,0.23,0.33,0.26,0.06,0.2,0.26,0.24,0.04
164,0.27,0.36,0.3,0.08,0.24,0.29,0.29,0.05
165,0.3,0.39,0.34,0.1,0.27,0.34,0.32,0.07
166,0.34,0.46,0.38,0.12,0.3,0.39,0.37,0.08
167,0.38,0.49,0.42,0.14,0.33,0.43,0.4,0.1
168,0.4,0.51,0.45,0.17,0.37,0.46,0.43,0.11
169,0.42,0.49,0.47,0.19,0.39,0.47,0.46,0.13
170,0.45,0.52,0.5,0.22,0.42,0.51,0.49,0.15
171,0.48,0.57,0.53,0.25,0.45,0.56,0.52,0.17
172,0.5,0.62,0.56,0.28,0.49,0.59,0.54,0.19
173,0.51,0.64,0.58,0.3,0.51,0.61,0.57,0.21
174,0.53,0.66,0.61,0.33,0.53,0.64,0.59,0.23
175,0.57,0.7,0.63,0.36,0.55,0.68,0.62,0.24
176,0.59,0.75,0.65,0.38,0.58,0.71,0.64,0.27
177,0.6,0.74,0.67,0.41,0.61,0.71,0.65,0.28
178,0.61,0.72,0.69,0.43,0.61,0.72,0.67,0.3
179,0.63,0.72,0.69,0.46,0.62,0.73,0.68,0.32
180,0.66,0.77,0.71,0.48,0.64,0.77,0.71,0.34
181,0.67,0.79,0.73,0.51,0.67,0.77,0.72,0.36
182,0.7,0.79,0.75,0.53,0.68,0.79,0.73,0.38
183,0.7,0.79,0.75,0.55,0.69,0.79,0.75,0.39
184,0.73,0.79,0.77,0.57,0.71,0.8,0.76,0.41
185,0.74,0.79,0.78,0.59,0.71,0.8,0.77,0.43
186,0.77,0.82,0.79,0.61,0.75,0.82,0.78,0.44
187,0.77,0.79,0.8,0.62,0.75,0.82,0.78,0.46
188,0.78,0.8,0.81,0.64,0.76,0.83,0.81,0.48
189,0.8,0.84,0.82,0.66,0.78,0.85,0.82,0.49
190,0.79,0.85,0.83,0.67,0.78,0.86,0.83,0.5
191,0.81,0.9,0.85,0.69,0.81,0.89,0.85,0.52
192,0.83,0.93,0.86,0.71,0.81,0.9,0.86,0.53
193,0.82,0.92,0.86,0.72,0.82,0.9,0.86,0.55
194,0.82,0.92,0.85,0.73,0.82,0.9,0.86,0.56
195,0.83,0.92,0.86,0.75,0.82,0.9,0.87,0.57
196,0.83,0.93,0.88,0.76,0.83,0.92,0.88,0.59
197,0.83,0.97,0.89,0.77,0.83,0.94,0.88,0.6
198,0.84,0.98,0.89,0.78,0.85,0.94,0.89,0.61
199,0.84,1.0,0.89,0.79,0.85,0.94,0.89,0.62
200,0.86,0.98,0.89,0.8,0.86,0.94,0.89,0.64
201,0.87,1.0,0.91,0.81,0.86,0.95,0.9,0.65
