0,0.91,0.47,0.96,0.99,0.98,0.44,0.99,1.0
1,0.91,0.47,0.96,0.99,0.98,0.43,0.99,1.0
2,0.91,0.45,0.96,0.99,0.98,0.43,0.99,1.0
3,0.9,0.43,0.96,0.99,0.98,0.44,0.99,1.0
4,0.9,0.43,0.96,0.99,0.98,0.41,0.99,1.0
5,0.9,0.39,0.96,0.99,0.98,0.41,0.99,1.0
6,0.9,0.39,0.96,0.99,0.97,0.4,0.99,1.0
7,0.9,0.39,0.96,0.99,0.97,0.4,0.99,1.0
8,0.9,0.39,0.95,0.99,0.97,0.4,0.99,1.0
9,0.89,0.37,0.95,0.99,0.97,0.4,0.99,1.0
10,0.88,0.37,0.95,0.99,0.97,0.42,0.99,1.0
11,0.89,0.37,0.95,0.99,0.97,0.4,0.99,1.0
12,0.9,0.39,0.95,0.99,0.97,0.41,0.99,1.0
13,0.9,0.37,0.95,0.99,0.97,0.42,0.99,1.0
14,0.9,0.37,0.95,0.99,0.97,0.41,0.99,1.0
15,0.89,0.37,0.95,0.99,0.97,0.38,0.99,1.0
16,0.9,0.35,0.95,0.99,0.97,0.4,0.99,1.0
17,0.9,0.35,0.96,0.99,0.97,0.42,0.99,1.0
18,0.89,0.37,0.95,0.99,0.97,0.39,0.99,1.0
19,0.89,0.35,0.95,0.98,0.97,0.39,0.99,1.0
20,0.88,0.33,0.95,0.98,0.97,0.36,0.99,1.0
21,0.88,0.29,0.95,0.98,0.97,0.37,0.99,1.0
22,0.87,0.27,0.95,0.98,0.97,0.34,0.98,1.0
23,0.88,0.27,0.95,0.98,0.96,0.33,0.98,1.0
24,0.87,0.24,0.94,0.98,0.96,0.32,0.98,1.0
25,0.87,0.24,0.94,0.98,0.96,0.3,0.98,1.0
26,0.87,0.24,0.95,0.98,0.97,0.35,0.98,1.0
27,0.88,0.24,0.95,0.98,0.97,0.33,0.98,1.0
28,0.87,0.24,0.95,0.98,0.97,0.32,0.98,1.0
29,0.88,0.22,0.95,0.98,0.96,0.31,0.98,1.0
30,0.87,0.18,0.94,0.98,0.96,0.28,0.98,1.0
31,0.87,0.18,0.94,0.98,0.96,0.26,0.98,1.0
32,0.86,0.16,0.94,0.98,0.96,0.24,0.98,1.0
33,0.87,0.18,0.94,0.98,0.96,0.24,0.98,1.0
34,0.86,0.18,0.94,0.98,0.96,0.28,0.98,1.0
35,0.86,0.18,0.94,0.98,0.96,0.27,0.98,1.0
36,0.86,0.18,0.94,0.98,0.96,0.27,0.98,1.0
37,0.85,0.18,0.94,0.98,0.96,0.26,0.98,1.0
38,0.86,0.22,0.94,0.98,0.96,0.3,0.98,1.0
39,0.87,0.24,0.95,0.98,0.96,0.34,0.98,1.0
40,0.87,0.24,0.95,0.98,0.97,0.33,0.99,1.0
41,0.87,0.27,0.95,0.98,0.97,0.33,0.99,1.0
42,0.87,0.25,0.95,0.98,0.97,0.33,0.99,1.0
43,0.86,0.22,0.95,0.98,0.97,0.33,0.99,1.0
44,0.87,0.24,0.95,0.98,0.96,0.33,0.99,1.0
45,0.87,0.24,0.95,0.98,0.96,0.3,0.98,1.0
46,0.87,0.22,0.95,0.98,0.97,0.31,0.98,1.0
47,0.87,0.22,0.95,0.98,0.97,0.31,0.98,1.0
48,0.89,0.22,0.95,0.98,0.97,0.32,0.98,1.0
49,0.92,0.18,0.97,0.98,0.97,0.33,0.98,1.0
50,0.96,0.18,0.99,0.98,0.99,0.31,0.98,1.0
51,1.0,0.18,1.0,0.98,0.99,0.32,0.98,1.0
52,1.0,0.16,1.0,0.98,1.0,0.3,0.97,0.99
53,0.97,0.18,0.95,0.96,0.98,0.31,0.85,0.92
54,0.86,0.18,0.79,0.88,0.87,0.29,0.6,0.74
55,0.7,0.18,0.57,0.73,0.68,0.3,0.41,0.51
56,0.55,0.18,0.41,0.58,0.51,0.31,0.31,0.34
57,0.44,0.16,0.3,0.45,0.39,0.3,0.25,0.24
