0,0.94,0.87,0.98,0.99,0.98,0.85,1.0,0.98
1,0.95,0.87,0.98,0.99,0.99,0.89,1.0,0.99
2,0.95,0.94,0.98,0.99,0.99,0.88,1.0,0.99
3,0.95,0.96,0.98,0.99,0.99,0.91,1.0,0.99
4,0.95,0.96,0.99,0.99,0.99,0.93,1.0,0.99
5,0.95,1.0,0.99,0.99,0.99,0.94,1.0,0.99
6,0.95,1.0,0.99,0.99,0.99,0.94,1.0,0.99
7,0.95,0.96,0.99,0.99,0.99,0.93,1.0,0.99
8,0.95,0.94,0.98,0.99,0.99,0.92,1.0,0.99
9,0.94,0.87,0.98,0.99,0.99,0.87,1.0,0.99
10,0.94,0.85,0.98,0.99,0.98,0.82,0.99,0.99
11,0.94,0.85,0.97,0.99,0.98,0.8,0.99,0.99
12,0.93,0.79,0.97,0.99,0.98,0.8,0.99,0.99
13,0.93,0.77,0.97,0.99,0.97,0.75,0.99,0.99
14,0.93,0.77,0.97,0.99,0.98,0.76,0.99,0.99
15,0.93,0.79,0.97,0.99,0.97,0.73,0.99,0.99
16,0.94,0.83,0.97,0.99,0.98,0.8,0.99,0.99
17,0.93,0.85,0.97,0.99,0.98,0.8,0.99,0.99
18,0.93,0.85,0.97,0.99,0.98,0.82,0.99,0.99
19,0.93,0.85,0.97,0.99,0.98,0.81,0.99,0.99
20,0.93,0.87,0.97,0.99,0.98,0.86,0.99,0.99
21,0.93,0.87,0.97,0.99,0.98,0.81,0.99,0.99
22,0.93,0.87,0.97,0.99,0.98,0.82,0.99,0.99
23,0.93,0.85,0.97,0.99,0.98,0.81,0.99,0.99
24,0.93,0.81,0.97,0.99,0.98,0.79,0.99,0.99
25,0.93,0.81,0.97,0.99,0.98,0.79,0.99,0.99
26,0.92,0.83,0.97,0.99,0.98,0.79,0.99,0.99
27,0.93,0.81,0.97,0.99,0.98,0.79,0.99,0.99
28,0.93,0.83,0.97,0.99,0.98,0.79,0.99,0.99
29,0.93,0.81,0.97,0.99,0.98,0.77,0.99,0.99
30,0.93,0.81,0.97,0.99,0.97,0.79,0.99,0.99
31,0.93,0.81,0.97,0.99,0.98,0.77,0.98,0.99
32,0.92,0.79,0.96,0.99,0.97,0.77,0.98,0.99
33,0.92,0.79,0.96,0.99,0.97,0.76,0.98,0.99
34,0.92,0.74,0.96,0.99,0.97,0.72,0.98,0.99
35,0.92,0.72,0.96,0.99,0.97,0.68,0.98,0.99
36,0.92,0.72,0.96,0.99,0.97,0.66,0.98,0.99
37,0.92,0.66,0.96,0.99,0.97,0.66,0.98,0.99
38,0.92,0.68,0.96,0.99,0.96,0.65,0.98,0.99
39,0.91,0.62,0.95,0.99,0.96,0.64,0.97,0.99
40,0.92,0.66,0.95,0.99,0.96,0.64,0.98,0.99
41,0.92,0.64,0.95,0.99,0.96,0.62,0.97,0.99
42,0.91,0.64,0.95,0.99,0.96,0.62,0.97,0.99
43,0.91,0.64,0.95,0.99,0.96,0.59,0.98,0.99
44,0.92,0.64,0.95,0.99,0.96,0.66,0.98,0.99
45,0.92,0.68,0.95,0.99,0.96,0.68,0.98,0.99
46,0.91,0.7,0.96,1.0,0.97,0.71,0.98,0.99
47,0.92,0.72,0.96,1.0,0.97,0.7,0.98,0.99
48,0.92,0.74,0.96,1.0,0.97,0.7,0.98,0.99
49,0.93,0.79,0.96,1.0,0.97,0.74,0.99,0.99
50,0.94,0.77,0.97,1.0,0.98,0.77,0.98,0.99
51,0.96,0.77,0.98,1.0,0.98,0.75,0.98,0.99
