0,0.98,0.98,0.99,0.88,0.99,0.98,1.0,0.79
1,0.98,0.98,0.99,0.9,0.99,0.98,1.0,0.79
2,0.98,0.97,0.99,0.9,0.99,0.98,1.0,0.79
3,0.98,0.98,0.99,0.88,0.99,0.98,0.99,0.79
4,0.98,0.97,0.98,0.88,0.99,0.97,0.99,0.79
5,0.97,0.97,0.98,0.88,0.99,0.97,0.99,0.79
6,0.97,0.97,0.98,0.88,0.99,0.97,0.99,0.77
7,0.97,0.97,0.98,0.88,0.99,0.97,0.99,0.79
8,0.97,0.97,0.98,0.9,0.99,0.98,0.99,0.79
9,0.97,0.98,0.99,0.9,0.99,0.98,0.99,0.79
10,0.97,0.97,0.98,0.9,0.99,0.98,0.99,0.79
11,0.97,0.98,0.98,0.9,0.99,0.98,0.99,0.79
12,0.97,0.97,0.98,0.88,0.99,0.98,0.99,0.79
13,0.96,0.97,0.98,0.9,0.98,0.97,0.99,0.79
14,0.96,0.97,0.97,0.88,0.98,0.97,0.99,0.79
15,0.96,0.96,0.97,0.88,0.98,0.97,0.98,0.79
16,0.96,0.96,0.97,0.88,0.98,0.97,0.98,0.77
17,0.96,0.96,0.96,0.88,0.98,0.97,0.98,0.77
18,0.96,0.96,0.96,0.88,0.98,0.97,0.98,0.77
19,0.96,0.95,0.96,0.88,0.98,0.97,0.98,0.77
20,0.96,0.96,0.96,0.88,0.98,0.97,0.98,0.77
21,0.96,0.96,0.96,0.88,0.98,0.97,0.98,0.79
22,0.96,0.97,0.96,0.88,0.98,0.97,0.98,0.77
23,0.96,0.97,0.96,0.88,0.98,0.97,0.98,0.79
24,0.96,0.97,0.96,0.88,0.98,0.97,0.99,0.79
25,0.96,0.97,0.97,0.88,0.98,0.98,0.99,0.79
26,0.96,0.97,0.97,0.9,0.98,0.98,0.99,0.79
27,0.96,0.97,0.97,0.9,0.98,0.98,0.99,0.81
28,0.96,0.98,0.97,0.9,0.98,0.98,0.99,0.81
29,0.97,0.98,0.97,0.9,0.98,0.98,0.99,0.81
30,0.96,0.98,0.98,0.9,0.98,0.98,0.99,0.81
31,0.96,0.98,0.98,0.9,0.98,0.98,0.99,0.81
32,0.96,0.98,0.97,0.9,0.98,0.98,0.99,0.81
33,0.97,0.98,0.98,0.92,0.98,0.98,0.99,0.81
34,0.96,0.98,0.97,0.92,0.98,0.98,0.99,0.81
35,0.96,0.97,0.97,0.92,0.98,0.98,0.99,0.81
36,0.96,0.97,0.97,0.9,0.98,0.98,0.99,0.81
37,0.97,0.98,0.97,0.92,0.98,0.98,0.99,0.81
38,0.97,0.98,0.97,0.92,0.98,0.98,0.99,0.81
39,0.97,0.98,0.98,0.92,0.99,0.99,0.99,0.81
40,0.97,0.98,0.98,0.94,0.99,0.99,0.99,0.83
41,0.97,0.98,0.98,0.94,0.99,0.99,0.99,0.83
42,0.97,0.98,0.98,0.94,0.99,0.99,0.99,0.81
43,0.97,0.98,0.98,0.94,0.99,0.98,0.99,0.83
44,0.97,0.98,0.98,0.94,0.98,0.98,0.99,0.81
45,0.97,0.97,0.98,0.92,0.98,0.98,0.99,0.81
46,0.97,0.97,0.97,0.92,0.98,0.98,0.99,0.81
47,0.97,0.97,0.97,0.92,0.98,0.98,0.99,0.81
48,0.97,0.97,0.97,0.92,0.98,0.98,0.99,0.81
49,0.96,0.97,0.97,0.92,0.98,0.98,0.98,0.81
50,0.96,0.97,0.97,0.9,0.98,0.98,0.98,0.81
51,0.96,0.96,0.96,0.9,0.98,0.98,0.98,0.81
52,0.97,0.96,0.97,0.9,0.98,0.98,0.98,0.81
53,0.98,0.96,0.98,0.9,0.99,0.98,0.98,0.81
54,0.99,0.97,0.99,0.9,0.99,0.98,0.98,0.81
55,1.0,0.97,1.0,0.9,1.0,0.98,0.98,0.81
56,1.0,0.96,1.0,0.9,1.0,0.97,0.98,0.81
57,0.95,0.92,0.95,0.9,0.97,0.96,0.88,0.81
58,0.81,0.8,0.78,0.88,0.84,0.89,0.63,0.79
59,0.59,0.62,0.53,0.86,0.62,0.75,0.36,0.77
60,0.38,0.43,0.31,0.82,0.41,0.58,0.18,0.74
61,0.22,0.29,0.16,0.76,0.25,0.42,0.08,0.72
62,0.12,0.18,0.08,0.73,0.14,0.29,0.03,0.68
63,0.05,0.11,0.03,0.67,0.07,0.2,0.01,0.64
64,0.02,0.06,0.01,0.61,0.04,0.13,0.0,0.6
65,0.0,0.03,0.0,0.55,0.02,0.08,0.0,0.55
66,0.0,0.02,0.0,0.51,0.01,0.05,0.0,0.53
67,0.0,0.0,0.0,0.45,0.0,0.03,0.01,0.51
68,0.0,0.0,0.01,0.41,0.0,0.02,0.01,0.47
69,0.01,0.0,0.01,0.37,0.0,0.01,0.02,0.45
70,0.02,0.0,0.02,0.33,0.0,0.0,0.02,0.43
71,0.02,0.01,0.02,0.31,0.01,0.0,0.03,0.4
72,0.03,0.01,0.03,0.29,0.01,0.0,0.03,0.38
73,0.04,0.02,0.04,0.27,0.01,0.0,0.04,0.36
74,0.04,0.02,0.04,0.24,0.02,0.0,0.04,0.34
75,0.05,0.03,0.04,0.22,0.02,0.0,0.04,0.32
76,0.06,0.03,0.05,0.22,0.02,0.01,0.05,0.3
77,0.06,0.05,0.05,0.18,0.03,0.01,0.05,0.3
78,0.06,0.05,0.05,0.18,0.03,0.01,0.05,0.3
79,0.07,0.06,0.06,0.18,0.03,0.02,0.05,0.28
80,0.07,0.06,0.06,0.16,0.03,0.02,0.05,0.28
81,0.07,0.07,0.06,0.16,0.04,0.02,0.06,0.26
82,0.07,0.07,0.06,0.14,0.04,0.02,0.06,0.26
83,0.08,0.08,0.07,0.14,0.04,0.03,0.06,0.23
84,0.08,0.08,0.07,0.14,0.04,0.03,0.06,0.23
85,0.08,0.09,0.07,0.14,0.04,0.03,0.06,0.23
86,0.09,0.09,0.07,0.14,0.04,0.03,0.06,0.21
87,0.09,0.09,0.07,0.14,0.04,0.03,0.06,0.21
88,0.09,0.09,0.07,0.12,0.04,0.03,0.06,0.21
89,0.09,0.09,0.07,0.12,0.04,0.03,0.06,0.19
90,0.09,0.09,0.07,0.12,0.04,0.03,0.06,0.19
91,0.09,0.09,0.07,0.1,0.04,0.03,0.06,0.17
92,0.08,0.09,0.07,0.1,0.04,0.03,0.06,0.17
93,0.09,0.09,0.07,0.1,0.04,0.04,0.06,0.17
94,0.08,0.09,0.07,0.1,0.04,0.04,0.06,0.15
95,0.08,0.1,0.07,0.1,0.04,0.04,0.06,0.15
96,0.08,0.1,0.07,0.1,0.04,0.04,0.06,0.15
97,0.08,0.09,0.07,0.08,0.04,0.04,0.06,0.15
