0,0.9,0.9,0.94,0.97,0.89,0.97,1.0,0.93
1,0.9,0.88,0.94,0.97,0.89,0.98,1.0,0.93
2,0.9,0.88,0.94,0.97,0.89,0.97,0.99,0.93
3,0.9,0.89,0.93,0.97,0.89,0.97,0.99,0.93
4,0.9,0.88,0.94,0.96,0.89,0.97,1.0,0.93
5,0.9,0.88,0.94,0.97,0.9,0.97,0.99,0.93
6,0.9,0.88,0.94,0.96,0.89,0.96,1.0,0.93
7,0.87,0.88,0.93,0.96,0.88,0.96,0.99,0.93
8,0.88,0.87,0.93,0.96,0.89,0.96,0.99,0.93
9,0.87,0.87,0.93,0.96,0.88,0.96,0.99,0.93
10,0.87,0.87,0.93,0.96,0.88,0.96,0.99,0.93
11,0.86,0.87,0.93,0.96,0.88,0.96,0.98,0.92
12,0.85,0.88,0.92,0.96,0.88,0.96,0.98,0.92
13,0.84,0.86,0.92,0.96,0.87,0.96,0.97,0.92
14,0.85,0.87,0.92,0.96,0.87,0.95,0.98,0.93
15,0.84,0.87,0.92,0.96,0.87,0.96,0.98,0.93
16,0.83,0.86,0.91,0.96,0.85,0.96,0.97,0.92
17,0.82,0.84,0.9,0.96,0.86,0.95,0.97,0.93
18,0.8,0.84,0.89,0.96,0.84,0.95,0.96,0.92
19,0.79,0.83,0.89,0.96,0.83,0.94,0.95,0.92
20,0.79,0.83,0.88,0.96,0.82,0.94,0.95,0.92
21,0.78,0.82,0.88,0.96,0.82,0.93,0.95,0.92
22,0.78,0.83,0.88,0.96,0.81,0.93,0.95,0.92
23,0.77,0.83,0.87,0.96,0.81,0.93,0.95,0.92
24,0.77,0.83,0.87,0.96,0.8,0.93,0.95,0.92
25,0.76,0.82,0.87,0.96,0.79,0.93,0.94,0.92
26,0.76,0.82,0.86,0.96,0.79,0.93,0.94,0.92
27,0.77,0.83,0.87,0.96,0.79,0.93,0.94,0.92
28,0.77,0.83,0.87,0.96,0.79,0.94,0.95,0.92
29,0.77,0.83,0.87,0.96,0.8,0.93,0.95,0.93
30,0.78,0.83,0.88,0.96,0.81,0.94,0.95,0.92
31,0.8,0.85,0.88,0.96,0.83,0.94,0.95,0.92
32,0.81,0.84,0.89,0.96,0.83,0.95,0.96,0.92
33,0.84,0.85,0.89,0.96,0.84,0.95,0.97,0.92
34,0.84,0.86,0.9,0.96,0.84,0.96,0.97,0.92
35,0.84,0.85,0.9,0.96,0.85,0.95,0.97,0.93
36,0.84,0.87,0.91,0.96,0.86,0.96,0.97,0.93
37,0.83,0.86,0.91,0.96,0.87,0.96,0.98,0.93
38,0.83,0.86,0.9,0.96,0.87,0.96,0.98,0.93
39,0.82,0.86,0.91,0.96,0.87,0.96,0.98,0.93
40,0.81,0.87,0.9,0.96,0.87,0.96,0.98,0.93
41,0.81,0.86,0.9,0.96,0.86,0.96,0.97,0.93
42,0.81,0.86,0.9,0.96,0.86,0.96,0.97,0.93
43,0.81,0.87,0.9,0.96,0.87,0.96,0.97,0.93
44,0.81,0.87,0.9,0.96,0.87,0.96,0.97,0.93
45,0.81,0.85,0.9,0.96,0.87,0.95,0.97,0.93
46,0.81,0.86,0.9,0.96,0.86,0.96,0.97,0.93
47,0.81,0.87,0.9,0.96,0.85,0.97,0.97,0.93
48,0.83,0.88,0.91,0.96,0.87,0.97,0.97,0.93
49,0.85,0.9,0.92,0.97,0.88,0.97,0.98,0.93
50,0.89,0.92,0.95,0.97,0.91,0.99,0.97,0.93
51,0.94,0.92,0.96,0.96,0.93,1.0,0.95,0.93
52,0.98,0.93,0.99,0.97,0.98,1.0,0.96,0.93
53,1.0,0.93,1.0,0.97,1.0,1.0,0.97,0.93
54,0.97,0.87,0.95,0.96,0.97,0.96,0.89,0.92
55,0.89,0.77,0.84,0.93,0.9,0.87,0.75,0.89
56,0.78,0.64,0.68,0.89,0.77,0.74,0.59,0.85
57,0.65,0.52,0.53,0.83,0.63,0.6,0.45,0.8
58,0.54,0.42,0.42,0.77,0.52,0.49,0.36,0.75
59,0.44,0.33,0.34,0.7,0.43,0.39,0.29,0.7
60,0.36,0.26,0.27,0.64,0.35,0.31,0.23,0.65
61,0.29,0.21,0.22,0.58,0.28,0.25,0.19,0.6
62,0.24,0.17,0.19,0.52,0.23,0.2,0.15,0.55
63,0.19,0.14,0.16,0.47,0.19,0.17,0.13,0.51
64,0.16,0.11,0.13,0.42,0.17,0.14,0.11,0.47
65,0.14,0.09,0.11,0.37,0.14,0.12,0.09,0.44
66,0.12,0.08,0.09,0.34,0.13,0.1,0.07,0.4
67,0.09,0.07,0.08,0.3,0.1,0.08,0.06,0.38
68,0.07,0.06,0.07,0.27,0.09,0.07,0.05,0.35
69,0.05,0.05,0.05,0.24,0.07,0.05,0.04,0.32
70,0.04,0.03,0.04,0.21,0.05,0.04,0.03,0.3
71,0.03,0.03,0.03,0.19,0.04,0.04,0.02,0.27
72,0.03,0.02,0.02,0.17,0.03,0.03,0.01,0.25
73,0.02,0.02,0.02,0.15,0.02,0.03,0.0,0.23
74,0.02,0.02,0.02,0.13,0.02,0.02,0.01,0.22
75,0.03,0.02,0.02,0.12,0.01,0.02,0.01,0.2
76,0.03,0.02,0.02,0.11,0.03,0.02,0.01,0.19
77,0.03,0.01,0.02,0.1,0.03,0.01,0.01,0.17
78,0.03,0.02,0.02,0.09,0.03,0.01,0.01,0.16
79,0.03,0.02,0.02,0.08,0.02,0.02,0.0,0.15
80,0.04,0.02,0.03,0.07,0.05,0.01,0.0,0.14
81,0.04,0.02,0.03,0.06,0.05,0.02,0.01,0.13
82,0.04,0.03,0.02,0.06,0.05,0.02,0.01,0.12
83,0.03,0.02,0.02,0.05,0.05,0.01,0.01,0.11
84,0.03,0.0,0.02,0.04,0.03,0.01,0.0,0.1
85,0.03,0.02,0.02,0.04,0.02,0.01,0.01,0.1
86,0.02,0.02,0.02,0.04,0.03,0.01,0.0,0.09
87,0.02,0.02,0.02,0.03,0.03,0.01,0.0,0.08
88,0.01,0.03,0.01,0.03,0.03,0.01,0.01,0.08
89,0.0,0.02,0.01,0.03,0.03,0.01,0.01,0.07
90,0.01,0.03,0.01,0.02,0.04,0.01,0.01,0.07
91,0.03,0.05,0.02,0.02,0.05,0.01,0.02,0.07
92,0.05,0.06,0.03,0.02,0.06,0.02,0.03,0.06
93,0.05,0.06,0.03,0.02,0.07,0.02,0.03,0.06
94,0.05,0.06,0.03,0.02,0.06,0.03,0.03,0.05
95,0.03,0.06,0.02,0.01,0.06,0.03,0.02,0.05
96,0.03,0.05,0.02,0.01,0.05,0.02,0.03,0.05
97,0.03,0.05,0.02,0.01,0.07,0.03,0.02,0.04
98,0.03,0.05,0.02,0.01,0.05,0.02,0.02,0.04
99,0.02,0.04,0.01,0.01,0.03,0.02,0.01,0.04
100,0.01,0.03,0.0,0.01,0.02,0.01,0.01,0.03
101,0.01,0.04,0.01,0.01,0.01,0.01,0.0,0.03
102,0.02,0.04,0.01,0.01,0.02,0.01,0.02,0.03
103,0.02,0.04,0.01,0.01,0.02,0.01,0.01,0.03
104,0.03,0.03,0.02,0.01,0.03,0.01,0.0,0.03
105,0.03,0.05,0.01,0.01,0.02,0.01,0.0,0.02
106,0.04,0.05,0.02,0.01,0.03,0.02,0.0,0.02
107,0.05,0.06,0.02,0.01,0.03,0.03,0.01,0.02
108,0.05,0.07,0.03,0.01,0.04,0.03,0.02,0.02
109,0.05,0.07,0.02,0.01,0.05,0.03,0.02,0.02
110,0.05,0.07,0.02,0.01,0.04,0.03,0.02,0.02
111,0.04,0.07,0.02,0.0,0.05,0.03,0.01,0.02
112,0.02,0.07,0.02,0.0,0.03,0.03,0.01,0.01
113,0.03,0.07,0.01,0.0,0.03,0.03,0.01,0.01
114,0.03,0.06,0.01,0.0,0.01,0.02,0.01,0.01
115,0.02,0.05,0.01,0.0,0.0,0.02,0.0,0.01
116,0.01,0.06,0.0,0.0,0.01,0.02,0.0,0.01
117,0.02,0.06,0.0,0.0,0.01,0.02,0.0,0.01
118,0.01,0.06,0.0,0.0,0.01,0.02,0.0,0.01
119,0.0,0.05,0.0,0.0,0.0,0.02,0.0,0.01
120,0.01,0.06,0.0,0.0,0.0,0.01,0.0,0.01
121,0.01,0.06,0.0,0.0,0.01,0.02,0.0,0.01
122,0.02,0.04,0.0,0.0,0.01,0.02,0.0,0.01
123,0.03,0.05,0.0,0.0,0.01,0.01,0.01,0.01
124,0.04,0.06,0.01,0.0,0.03,0.01,0.02,0.01
125,0.05,0.05,0.02,0.0,0.02,0.02,0.02,0.01
126,0.05,0.05,0.02,0.0,0.03,0.01,0.02,0.0
127,0.05,0.04,0.02,0.0,0.03,0.01,0.02,0.0
128,0.05,0.04,0.02,0.0,0.02,0.01,0.02,0.0
129,0.05,0.04,0.02,0.0,0.02,0.01,0.01,0.0
130,0.05,0.03,0.02,0.0,0.03,0.01,0.02,0.0
131,0.06,0.02,0.02,0.0,0.04,0.01,0.02,0.0
132,0.06,0.03,0.02,0.0,0.04,0.0,0.02,0.0
133,0.06,0.03,0.03,0.0,0.05,0.01,0.02,0.0
134,0.05,0.03,0.02,0.0,0.04,0.0,0.03,0.0
135,0.05,0.03,0.02,0.0,0.05,0.01,0.02,0.0
136,0.04,0.04,0.02,0.0,0.04,0.01,0.03,0.0
137,0.04,0.04,0.02,0.0,0.04,0.01,0.03,0.0
138,0.03,0.05,0.02,0.0,0.05,0.02,0.03,0.0
139,0.02,0.06,0.02,0.0,0.05,0.02,0.03,0.0
140,0.03,0.07,0.02,0.0,0.05,0.03,0.03,0.0
