0,0.96,0.98,0.96,0.99,0.98,0.99,0.99,1.0
1,0.96,0.98,0.96,0.99,0.98,0.99,0.99,1.0
2,0.96,0.99,0.97,0.99,0.98,0.99,0.99,1.0
3,0.96,0.99,0.96,0.99,0.98,0.99,0.99,1.0
4,0.97,0.99,0.97,0.99,0.98,0.99,1.0,1.0
5,0.96,0.99,0.97,0.99,0.98,0.99,1.0,1.0
6,0.96,1.0,0.97,0.99,0.98,1.0,1.0,1.0
7,0.96,1.0,0.97,1.0,0.98,1.0,1.0,1.0
8,0.97,1.0,0.97,0.99,0.99,1.0,1.0,1.0
9,0.97,0.99,0.97,0.99,0.98,0.99,1.0,1.0
10,0.97,0.99,0.97,0.99,0.99,0.99,1.0,1.0
11,0.97,0.99,0.97,0.99,0.99,0.99,1.0,1.0
12,0.98,0.99,0.98,0.99,0.99,0.99,1.0,1.0
13,0.98,0.99,0.98,0.99,0.99,0.99,1.0,1.0
14,0.98,0.99,0.98,0.99,0.99,0.99,1.0,1.0
15,0.98,0.99,0.98,0.99,0.99,0.99,1.0,1.0
16,0.98,0.99,0.98,0.99,0.99,0.99,1.0,1.0
17,0.98,0.99,0.98,0.99,0.99,0.99,1.0,1.0
18,0.98,0.98,0.97,0.99,0.99,0.98,1.0,1.0
19,0.98,0.98,0.97,0.99,0.99,0.99,1.0,1.0
20,0.98,0.98,0.97,0.99,0.99,0.98,1.0,1.0
21,0.97,0.98,0.97,0.99,0.99,0.98,1.0,1.0
22,0.98,0.97,0.97,0.99,0.99,0.98,1.0,1.0
23,0.98,0.97,0.98,0.99,0.99,0.99,1.0,1.0
24,0.98,0.98,0.98,0.99,0.99,0.98,1.0,1.0
25,0.98,0.97,0.98,0.99,0.99,0.98,1.0,1.0
26,0.98,0.97,0.98,0.99,0.99,0.98,1.0,1.0
27,0.97,0.98,0.97,0.99,0.99,0.98,1.0,1.0
28,0.97,0.97,0.97,0.99,0.99,0.98,1.0,1.0
29,0.97,0.97,0.97,0.99,0.99,0.97,1.0,0.99
30,0.96,0.97,0.97,0.99,0.99,0.97,1.0,0.99
31,0.96,0.97,0.96,0.99,0.98,0.98,0.99,0.99
32,0.96,0.97,0.96,0.99,0.98,0.98,1.0,1.0
33,0.95,0.97,0.96,0.99,0.98,0.98,1.0,1.0
34,0.95,0.97,0.96,0.99,0.98,0.98,1.0,1.0
35,0.95,0.97,0.96,0.99,0.98,0.98,1.0,1.0
36,0.95,0.97,0.96,0.99,0.98,0.98,0.99,1.0
37,0.95,0.97,0.96,0.99,0.98,0.98,1.0,1.0
38,0.95,0.98,0.96,0.99,0.98,0.98,1.0,1.0
39,0.95,0.97,0.96,0.99,0.98,0.98,0.99,1.0
