-668444.94,-500623.3,-1006613.3,250261.31,334599.34,917524.94
-671500.56,-479399.03,-1548932.5,481920.12,708426.06,656202.7
-709339.6,-505061.8,-1483735.5,439057.7,651401.1,756462.9
-651641.8,-465206.56,-1341223.5,393018.12,577087.94,712100.75
-1013496.0,-708267.4,-2444655.0,779995.0,1212590.4,859767.4
-545485.5,-407688.94,-809082.56,195429.31,258925.77,761228.6
-494915.97,-367824.1,-758943.94,188079.89,252915.9,676422.6
-616232.56,-460758.97,-933237.94,231751.33,309340.56,846085.2
-459438.25,-341618.5,-702758.75,173339.77,234518.42,628615.9
-549617.6,-393374.88,-1200690.0,363012.1,521208.16,580586.0
-601442.06,-428073.47,-1431507.6,449303.94,642049.4,586374.2
-957945.75,-676072.44,-2156082.5,669445.8,1048912.1,883187.25
165361.27,160109.45,256956.0,-28219.463,-69089.18,-310815.72
-629600.6,-451917.66,-1133555.6,310068.4,469078.75,743387.1
82697.33,191748.56,23799.867,-23588.686,-88301.18,-183453.16
-644943.7,-482405.5,-979540.94,244290.14,325782.03,883911.6
-477875.47,-354415.88,-711329.5,172086.25,236581.64,656313.2
48524.16,105861.016,12187.711,-11667.956,-45007.99,-106683.67
36100.18,70757.734,11907.637,-8257.689,-30672.629,-74933.92
52241.324,41283.918,-270797.2,128776.38,116330.21,-146910.39
-630913.2,-471856.88,-942661.75,231110.72,308531.4,872081.1
150425.45,141289.84,248777.56,-29208.156,-72491.76,-273976.62
168551.03,147194.98,283013.53,-29406.746,-67173.164,-310062.62
157199.55,153439.31,254859.16,-28926.65,-69846.664,-296710.66
-556929.6,-414865.28,-842591.44,207435.69,278026.62,765583.5
-566538.3,-404672.8,-1270855.6,388696.72,557496.9,584741.44
61791.184,145057.69,26684.188,-20862.611,-73811.03,-134761.1
60475.547,64152.87,116556.26,-17660.504,-47975.25,-105621.375
-713090.56,-532012.3,-1071381.1,267537.34,367873.66,965487.75
-1059174.0,-753637.6,-2214085.5,664051.7,1047421.06,1058844.5
-492097.9,-354097.22,-873937.0,237893.81,355999.12,588498.6
-408853.94,-303710.34,-631663.1,156511.05,212716.66,557097.2
