70822.58,122574.69,253080.58,-123696.37,-175603.69,-203764.34
3516.7847,3239.303,7453.6035,-3554.7632,-6549.8164,-6078.021
-165353.8,-341063.03,-152895.69,218611.8,193576.44,420974.1
-108718.484,-605734.5,-476533.2,481967.56,518968.66,420850.0
181282.23,267211.22,177304.23,-130344.14,-207124.97,-348591.2
29991.21,-723404.2,-688534.6,634949.94,689341.9,289831.97
225749.75,38646.81,-107972.66,58869.348,12005.078,-276248.56
160384.75,15029.764,-82384.04,50843.8,13284.423,-186757.12
-208866.9,-442592.6,-192951.86,282051.1,248254.86,538038.4
96676.02,-744468.25,-786879.75,686990.06,777567.6,177262.1
180870.61,274136.1,198413.22,-138844.42,-218657.2,-357506.56
100895.24,158160.94,288719.1,-147756.11,-210242.39,-266276.06
265060.84,58423.58,-118085.84,58810.684,5209.6,-331450.2
31187.49,8224.305,-9219.74,5941.1816,-5178.1943,-35975.535
166542.23,262504.34,190650.14,-132761.33,-208068.5,-336771.44
66500.21,116001.734,240548.06,-117270.02,-166431.25,-192285.62
-40984.508,-352980.25,-274476.97,289647.1,280670.22,240464.4
36564.438,69704.22,153807.67,-70944.19,-100834.65,-114319.54
-65425.996,-632301.9,-538180.6,523021.2,567337.0,372237.62
-81088.98,-185222.84,-108429.0,132023.52,132172.12,199347.6
-108715.99,-218696.22,-101952.39,141486.77,130397.29,266939.9
204606.84,306358.38,223114.88,-159987.92,-251301.19,-398051.78
50361.883,-570777.0,-561180.9,515655.9,545801.5,203275.84
83976.76,106103.64,235392.11,-114893.734,-173206.83,-202362.75
79745.54,10124.93,-35039.49,23035.822,-367.45978,-90758.02
28051.26,5272.7524,-7297.459,6367.081,-4767.8403,-30856.418
243302.55,47865.746,-112774.29,58539.367,7487.4146,-299197.38
207046.92,312510.28,208426.97,-152763.06,-241507.03,-403851.9
-203953.98,-421618.3,-178239.4,266088.25,230101.3,523190.84
-57162.473,-105358.05,-50348.62,68518.88,68066.11,128389.586
-180002.84,-351076.53,-148345.66,219589.56,192679.12,448054.56
186140.06,281273.66,187988.7,-137410.7,-217461.6,-363428.44
-58618.94,-334177.2,-245756.2,266626.72,258524.06,253002.0
-197024.08,-402856.9,-171974.23,254201.3,220657.69,503407.94
32303.629,44936.29,19584.137,-19341.404,-31041.154,-57785.04
-145962.98,-287643.38,-129056.516,183614.7,165370.66,360577.44
117653.9,181402.03,121037.516,-89231.04,-140516.84,-231656.75
82811.164,119698.05,61086.504,-53834.832,-84908.26,-154797.47
216463.77,53231.223,-75835.86,41964.7,-4836.861,-278499.66
28997.236,50431.66,73275.63,-35648.504,-54518.434,-72806.94
76235.12,127726.77,254156.44,-125819.055,-178290.77,-214323.33
100992.57,154333.42,99737.234,-75105.81,-118410.32,-197116.03
90577.87,9115.848,-41342.168,27782.928,1667.1785,-102337.94
58683.023,100338.055,176861.17,-89926.875,-128751.555,-156981.94
94210.85,153497.4,290474.66,-146280.78,-207344.69,-258058.19
76720.016,127321.67,250382.47,-124508.86,-176480.72,-213171.73
-65670.29,-251658.42,-167417.98,193599.27,181553.53,223436.44
49759.824,88562.22,179425.39,-87682.96,-124028.055,-144528.73
69517.0,-2688.657,-37780.18,29730.3,10931.696,-77849.586
242733.2,50399.176,-95197.95,54750.73,5009.645,-309460.62
50330.984,79505.2,61523.02,-42053.465,-66010.6,-101428.15
76811.76,-418850.97,-415339.66,391664.22,381568.25,121877.23
41347.047,2006.4948,-19175.488,14655.548,3289.2996,-48128.1
