401246.72,-25753.746,-108924.09,206920.19,-372171.72,-66467.945
38297.98,79790.5,136696.7,36762.887,-181156.14,-58466.516
81726.234,-253872.31,-63538.266,267746.6,170603.88,-38953.57
103163.24,189007.56,129998.695,34873.848,-313825.34,-83980.06
93668.97,-266520.88,-105473.83,213549.67,182796.17,5107.599
23210.416,42451.168,32012.727,8298.174,-72541.0,-19581.123
93102.305,192242.25,146813.3,43809.71,-318219.28,-92312.055
5818.2744,-109820.234,-40623.117,53293.883,103980.086,21680.752
128923.516,211730.45,129960.39,38630.09,-354284.62,-92813.39
76591.695,-233869.89,-96155.48,197353.39,176971.47,-755.9171
108319.92,16345.405,46836.1,170945.9,-168346.44,-97009.24
73889.75,-201651.95,-50523.55,220888.72,119571.98,-33631.85
58052.59,-217212.27,-89334.445,146538.94,163073.25,21250.82
56267.957,-136783.56,-96129.59,38644.598,86896.04,60809.06
84048.83,161005.55,115616.37,43381.754,-268545.7,-81476.29
295183.3,-38799.22,-98777.42,140258.19,-246526.55,-32001.36
74482.03,154715.03,120110.87,37825.453,-257335.53,-76246.63
35876.746,-173078.47,-66838.84,112087.08,138968.88,18164.908
80495.35,-219098.05,-49738.562,248400.25,128904.35,-42323.6
22826.967,41030.223,30417.793,10778.022,-70591.25,-20749.67
103747.76,-14352.855,-35208.266,44669.973,-89175.33,-6682.021
41166.72,-215309.83,-72839.7,155122.56,179382.39,9384.223
123548.28,213420.61,138748.7,38108.137,-355718.0,-93437.16
20692.598,38575.68,32849.688,21777.418,-69673.48,-27320.816
27870.709,43934.33,27554.182,7703.097,-75282.34,-19186.096
34314.39,-178104.77,-70558.41,109328.305,146651.53,22519.885
151102.22,237362.11,138909.1,49567.973,-401478.56,-107862.91
38616.66,80422.13,136348.1,37356.59,-181771.38,-58968.562
56631.91,-218037.8,-89934.84,144415.92,165037.23,23081.385
89974.61,166674.39,115435.28,42647.402,-278073.7,-82466.3
72554.266,-269820.6,-71573.91,262343.28,201412.67,-29943.326
33611.605,-178228.39,-71141.336,106805.586,146155.3,24830.807
57454.367,-226917.17,-97405.3,141820.06,175706.28,29448.334
179163.27,192037.66,37365.723,54284.305,-348145.06,-89901.95
95049.8,-111190.86,-82554.8,60535.215,-36272.332,57010.24
58918.465,-254276.77,-69799.9,228321.88,199516.12,-17481.28
80484.414,166967.4,128941.59,39908.047,-277192.97,-81593.21
66746.83,101714.984,75686.17,5310.2446,-182545.97,-36680.18
107383.15,17852.139,49148.375,172316.77,-169745.95,-98600.23
65586.875,-9513.692,-21029.81,29409.3,-56518.414,-5039.8823
203548.97,-36723.18,-75492.484,93393.62,-158823.2,-14822.178
103495.02,-11859.764,-32074.715,46821.34,-92122.47,-9811.828
79534.266,-210813.0,-42432.19,253111.92,117491.08,-48646.17
81512.586,-217482.92,-49789.645,248410.61,126931.71,-42990.758
59885.492,-258163.31,-72367.984,228369.22,204265.19,-15962.717
70204.36,-204848.03,-51042.637,220334.8,127488.62,-32380.188
100848.46,208165.92,158940.61,47100.203,-344670.88,-99628.16
33579.266,64730.754,48847.656,21114.385,-110020.23,-35468.29
14742.2295,-185261.69,-54411.133,123474.64,175777.02,10253.008
18975.656,-168458.33,-40869.83,133860.83,148925.44,-3680.1174
92902.7,17054.8,54666.92,160129.33,-155558.44,-93292.47
38600.555,64439.465,42064.168,15121.814,-109888.92,-30824.383
121922.586,-19396.521,-44263.836,53732.402,-96865.02,-9216.25
15888.673,-183938.56,-54009.137,123766.91,172852.5,9644.886
83838.51,161571.1,116356.89,44156.203,-269417.47,-82136.95
107169.875,183988.69,117189.9,41046.61,-308291.84,-86045.68
80449.375,155870.94,112316.125,40694.14,-259415.17,-77873.32
36364.156,71743.47,55075.035,24027.457,-122021.32,-39693.926
65544.17,131911.83,99511.51,42507.05,-221258.83,-71682.75
81024.016,-219925.83,-50934.242,245619.69,128840.945,-40077.113
98907.56,-262334.6,-103906.64,218863.88,174157.31,83.01751
82400.72,-210234.08,-44039.266,251622.83,114187.86,-47576.742
33738.75,-178634.9,-71258.31,107505.234,147529.73,24174.207
107927.945,180331.1,112656.21,44157.69,-304597.03,-86910.9
70343.56,-207629.94,-54143.746,217965.7,131289.16,-29497.654
38636.32,-170395.55,-65871.14,114130.77,134451.0,15357.722
26748.092,52037.16,42333.72,24411.406,-91088.59,-33518.934
86815.24,135038.44,102119.72,11037.49,-242415.08,-51579.85
131958.83,202990.7,167454.44,29745.625,-376319.28,-88618.95
94715.36,-263194.2,-99937.08,223821.98,178903.88,-3658.4111
52855.336,-232502.12,-99382.12,139862.61,186040.33,33204.758
92619.75,16870.658,54617.254,160280.12,-155051.6,-93302.22
53563.08,-229627.42,-98730.47,138140.0,182291.2,33081.684
33676.824,65670.48,51054.34,15615.865,-111294.83,-32244.438
70173.65,97567.81,90862.84,23126.12,-195824.9,-49964.832
52783.402,-232929.11,-99813.5,140042.7,187061.39,33230.176
108455.734,19545.979,50494.836,173504.02,-173032.0,-99935.84
58706.2,-216316.7,-89163.72,146314.16,161126.83,21133.95
319641.28,-37249.65,-102398.94,154739.78,-273633.44,-38701.934
130596.734,203416.44,161615.67,25363.568,-371514.56,-84692.53
74845.945,-258852.42,-63110.152,269066.75,183499.23,-38525.633
69962.625,-209958.03,-56108.582,216787.1,134238.06,-27643.469
69921.18,143005.48,110268.61,33462.332,-238261.73,-69424.07
54860.387,-7235.0645,-18252.969,24851.217,-45509.49,-5544.3745
36286.133,-173252.03,-67430.17,111728.125,139017.33,18583.795
33746.316,-176810.86,-69467.05,108253.03,144346.97,22928.863
87151.99,180337.11,138325.42,41482.465,-298709.03,-86928.61
69318.1,-211278.66,-56973.0,215947.92,135299.6,-26199.338
217158.81,211279.5,18104.611,68998.39,-385324.1,-103156.52
109195.24,22023.326,52906.844,174916.33,-177222.11,-101798.51
72617.05,-207992.02,-55822.78,217058.28,129675.55,-28560.041
146519.45,-25083.416,-53663.68,66606.12,-114960.23,-11319.517
44469.535,-238010.3,-61761.055,207244.67,197109.61,-14294.941
72824.11,-212030.97,-59458.438,216146.45,136040.47,-26220.084
28899.768,54792.1,42127.22,12060.637,-93261.61,-26228.648
150603.83,-21357.535,-49288.34,69901.08,-129530.81,-12983.016
69508.5,-206934.08,-52686.633,219114.48,129525.14,-30340.168
