70783.266,72536.516,154033.98,-63310.832,-94860.18,-87189.11
122155.81,169421.2,87096.84,-49230.887,-84511.01,-128352.79
-3234.5078,-529875.44,-559708.25,384499.5,376440.34,43863.938
-104747.09,-511108.25,-463265.5,337827.66,307724.28,165291.1
-242296.47,-606909.06,-467095.66,358702.94,320810.25,319195.2
67376.5,70889.92,139709.34,-58275.258,-86553.82,-83259.07
-68619.445,-356036.16,-303952.62,235384.7,186389.11,130257.63
-160565.81,-299655.56,-207082.83,168972.7,132593.88,217314.48
46094.11,921.32104,-14456.505,13489.4795,-3398.5215,-37012.953
53791.43,59967.66,116909.89,-46987.652,-73110.29,-66706.984
-262575.28,-590136.0,-440557.7,340901.4,303803.2,340978.94
130422.93,32748.559,-28996.322,22714.553,-13915.248,-112863.945
-126410.234,-222425.45,-146193.45,124087.766,77358.07,194827.42
55078.285,75462.58,42189.492,-23133.504,-39951.562,-57372.703
144691.0,200422.9,110842.83,-59543.562,-106432.35,-149327.2
56403.02,76800.31,40730.383,-23233.63,-39505.32,-58413.63
115314.06,108617.914,212027.27,-91390.19,-130225.22,-141289.92
137622.84,193390.84,101275.734,-55790.95,-97099.516,-145786.05
214328.4,102654.43,-13819.796,6667.364,-31325.734,-211791.84
-163072.34,-642291.8,-559507.6,408371.6,394331.03,213333.33
-130011.26,-387963.06,-314330.97,244324.39,194236.34,201713.03
161950.45,229955.61,141992.08,-69157.08,-130283.98,-169328.55
112992.05,107854.484,213173.45,-91156.16,-130993.9,-138740.6
-42823.203,-356605.75,-318371.0,244129.89,190283.72,108378.12
79583.484,108767.47,52771.938,-31735.611,-51914.188,-84203.05
26160.004,6628.245,-2971.738,3473.305,-5052.6797,-21993.125
156719.52,224306.39,124444.33,-64741.547,-117093.01,-166317.48
96317.39,129690.48,61508.918,-38085.93,-61759.062,-100334.17
53325.758,13979.356,-6449.787,7719.961,-11871.862,-42370.574
-142163.66,-338765.94,-255388.11,201901.44,160204.6,206703.66
55238.527,15027.292,-6631.562,7780.819,-12524.064,-43638.504
56957.34,61052.402,118396.74,-49429.91,-73622.28,-70355.44
58102.6,60527.195,124235.375,-51566.742,-76263.17,-72468.9
-14998.008,-572008.94,-596069.06,410212.84,406344.88,52914.805
167051.9,51026.598,-32754.979,23751.395,-12366.53,-158328.22
-145506.75,-692408.8,-628791.0,455143.97,435929.28,200034.5
64467.86,70422.125,128687.08,-54034.16,-81287.3,-78486.55
41037.023,5004.302,-7970.8857,9237.751,-8778.144,-29295.04
93918.02,84572.516,192646.03,-80384.74,-115140.36,-117653.72
55718.92,72689.05,48450.258,-25587.98,-43108.18,-57297.44
